repeat,sample,opt_obj,upper_bound,lower_bound,total_iterations,exact_iterations,inexact_iterations,total_time,total_time_master,total_time_subproblem_exact,total_time_subproblem_pdl,investments
0,0,26047087.832061738,26047087.832061715,26047087.832061715,46,29,17,0.5404500961303711,0.2845499515533447,0.24169278144836426,0.01420736312866211,"[86.0, 1.0, 254.0, -0.0, 62.0, -0.0]"
0,1,31283421.92228425,31283421.92228425,31283421.92228425,47,37,10,0.5873057842254639,0.2301323413848877,0.34609436988830566,0.011079072952270508,"[100.0, -0.0, 234.0, -0.0, 68.0, -0.0]"
0,2,30854735.95156652,30854735.951566502,30854735.9515665,48,40,8,0.6707632541656494,0.3354835510253906,0.3282918930053711,0.006987810134887695,"[102.0, -0.0, 247.0, -0.0, 61.0, -0.0]"
0,3,31778768.829191282,31778768.829191267,31778768.829191275,53,43,10,0.7295277118682861,0.34879064559936523,0.3697826862335205,0.01095438003540039,"[83.0, 12.0, 256.0, -0.0, 70.0, -0.0]"
0,4,33006522.664473403,33006522.66447337,33006522.664473366,53,44,9,0.6830043792724609,0.31000471115112305,0.36507558822631836,0.007924079895019531,"[90.0, 14.0, 251.0, -0.0, 73.0, 1.0]"
0,5,34156576.33073264,34156576.33073263,34156576.330732636,50,44,6,0.692941427230835,0.2966794967651367,0.3903682231903076,0.005893707275390625,"[95.0, -0.0, 252.0, -0.0, 69.0, -0.0]"
0,6,32683277.264786474,32683277.26478646,32683277.26478646,51,43,8,0.697974443435669,0.33319950103759766,0.3578064441680908,0.006968498229980469,"[115.0, -0.0, 260.0, -0.0, 74.0, -0.0]"
0,7,33045526.57953956,33045526.579539575,33045526.579539567,54,44,10,0.7239680290222168,0.3478415012359619,0.36694860458374023,0.009177923202514648,"[149.0, 1.0, 249.0, -0.0, 73.0, -0.0]"
0,8,33251283.422663897,33251283.422663935,33251283.422663935,62,53,9,1.0853970050811768,0.6269145011901855,0.4506521224975586,0.007830381393432617,"[76.0, 24.0, 238.0, 2073.0, 70.0, -0.0]"
0,9,29969433.549330022,29969433.549329996,29969433.549329996,69,60,9,1.176142692565918,0.6667907238006592,0.49979281425476074,0.009559154510498047,"[107.0, -0.0, 249.0, 3461.0, 66.0, -0.0]"
0,10,29335473.39452561,29335473.394525606,29335473.394525606,77,67,10,1.507659912109375,0.9071896076202393,0.5914907455444336,0.008979558944702148,"[88.0, 4.0, 243.0, 3302.0, 64.0, -0.0]"
0,11,27080523.14145828,27080523.141458306,27080523.141458303,73,61,12,1.445347785949707,0.8930683135986328,0.5415565967559814,0.010722875595092773,"[70.0, 9.0, 251.0, 3260.0, 62.0, -0.0]"
0,12,28335724.44464225,28335724.44464224,28335724.44464224,70,60,10,1.2379710674285889,0.7178905010223389,0.511688232421875,0.008392333984375,"[97.0, -0.0, 223.0, 3975.0, 60.0, -0.0]"
0,13,23489222.542684548,23489222.542684555,23489222.542684555,76,65,11,1.456434726715088,0.8972764015197754,0.5490102767944336,0.010148048400878906,"[65.0, 2.0, 226.0, 2659.0, 55.0, 18.0]"
0,14,24537275.69054854,24537275.69054851,24537275.690548506,69,59,10,1.3706848621368408,0.854179859161377,0.5050415992736816,0.011463403701782227,"[72.0, 1.0, 238.0, 3265.0, 55.0, -0.0]"
0,15,23208052.78681407,23208052.786814056,23208052.786814053,81,71,10,1.5735998153686523,0.9394943714141846,0.6240091323852539,0.010096311569213867,"[75.0, 1.0, 229.0, 2579.0, 53.0, -0.0]"
0,16,24662755.564500965,24662755.564500954,24662755.56450095,75,65,10,1.2794873714447021,0.6829137802124023,0.5878019332885742,0.008771657943725586,"[98.0, -0.0, 223.0, 2531.0, 58.0, -0.0]"
0,17,23558447.156528227,23558447.156528234,23558447.156528234,78,66,12,1.3527216911315918,0.7648200988769531,0.5775694847106934,0.010332107543945312,"[67.0, -0.0, 215.0, 3621.0, 53.0, -0.0]"
0,18,21189248.60992637,21189248.609926373,21189248.60992637,76,61,15,1.3010518550872803,0.7563762664794922,0.5317883491516113,0.012887239456176758,"[65.0, -0.0, 191.0, 2698.0, 52.0, 104.0]"
0,19,20324565.100870986,20324565.100870997,20324565.100870967,104,93,11,2.0056512355804443,1.1863641738891602,0.8082842826843262,0.011002779006958008,"[-0.0, 17.0, 184.0, 2497.0, 46.0, 439.0]"
0,20,18126230.692286234,18126230.692286268,18126230.69228627,104,94,10,2.144473075866699,1.2969131469726562,0.8388965129852295,0.008663415908813477,"[46.0, 14.0, 171.0, 2306.0, 39.0, 217.0]"
0,21,17353277.912773166,17353277.91277317,17353277.91277317,71,63,8,1.0526535511016846,0.49755120277404785,0.5484623908996582,0.006639957427978516,"[62.0, -0.0, 170.0, 2233.0, 40.0, -0.0]"
0,22,17844324.545853395,17844324.545853414,17844324.545853414,113,107,6,2.4904820919036865,1.5073907375335693,0.976372480392456,0.006718873977661133,"[52.0, 3.0, 169.0, 2297.0, 39.0, 35.0]"
0,23,19210399.622772664,19210399.622772686,19210399.62277269,92,85,7,1.8898038864135742,1.142275333404541,0.741502046585083,0.006026506423950195,"[58.0, -0.0, 185.0, 2938.0, 42.0, 101.0]"
0,24,16549886.033973323,16549886.033973332,16549886.033973329,69,50,19,0.8885703086853027,0.4331355094909668,0.43935179710388184,0.0160830020904541,"[56.0, -0.0, 170.0, 2432.0, 39.0, -0.0]"
0,25,16408315.113327542,16408315.113327544,16408315.113327544,108,100,8,2.0974044799804688,1.2011082172393799,0.8872952461242676,0.009001016616821289,"[52.0, 10.0, 162.0, 2391.0, 37.0, 147.0]"
