repeat,sample,opt_obj,upper_bound,lower_bound,total_iterations,exact_iterations,inexact_iterations,total_time,total_time_master,total_time_subproblem_exact,total_time_subproblem_pdl,investments
1,59,24355663.033161387,24355663.033161383,24355663.033161387,69,69,0,1.477062702178955,0.8858370780944824,0.5912256240844727,0,"[90.0, -0.0, 235.0, 2995.0, 49.0, -0.0]"
1,60,25298563.24519529,25298563.24519529,25298563.24519529,52,52,0,0.9633820056915283,0.5202345848083496,0.4431474208831787,0,"[92.0, -0.0, 248.0, 1864.0, 48.0, -0.0]"
1,61,26858183.452747744,26858183.45274774,26858183.452747747,52,52,0,0.9913110733032227,0.5416755676269531,0.44963550567626953,0,"[83.0, -0.0, 247.0, 3019.0, 50.0, -0.0]"
1,62,25634222.218595367,25634222.218595378,25634222.218595378,50,50,0,0.7527022361755371,0.3329002857208252,0.4198019504547119,0,"[117.0, -0.0, 249.0, -0.0, 40.0, -0.0]"
1,63,26689027.035384685,26689027.03538469,26689027.03538469,47,47,0,0.7282652854919434,0.33974266052246094,0.3885226249694824,0,"[86.0, 1.0, 247.0, -0.0, 48.0, -0.0]"
1,64,28782656.261584196,28782656.261584193,28782656.261584193,47,47,0,0.7371656894683838,0.3338198661804199,0.40334582328796387,0,"[85.0, -0.0, 246.0, -0.0, 50.0, -0.0]"
1,65,31761084.96576832,31761084.965768304,31761084.965768307,44,44,0,0.5980195999145508,0.2429497241973877,0.3550698757171631,0,"[98.0, 9.0, 252.0, -0.0, 63.0, -0.0]"
1,66,29595966.32218412,29595966.322184138,29595966.322184138,46,46,0,0.6911096572875977,0.2892453670501709,0.40186429023742676,0,"[90.0, -0.0, 244.0, -0.0, 58.0, -0.0]"
1,67,29182532.939268067,29182532.93926809,29182532.93926809,42,42,0,0.5893945693969727,0.24617218971252441,0.34322237968444824,0,"[105.0, -0.0, 246.0, -0.0, 57.0, -0.0]"
1,68,31953416.090164635,31953416.09016464,31953416.09016464,40,40,0,0.6185314655303955,0.26523399353027344,0.35329747200012207,0,"[122.0, -0.0, 249.0, -0.0, 59.0, -0.0]"
1,69,29622795.34574333,29622795.345743325,29622795.345743325,42,42,0,0.6498949527740479,0.29296183586120605,0.3569331169128418,0,"[99.0, -0.0, 256.0, -0.0, 60.0, -0.0]"
1,70,26241327.328284483,26241327.32828448,26241327.328284472,44,44,0,0.6534960269927979,0.2932579517364502,0.36023807525634766,0,"[76.0, -0.0, 233.0, -0.0, 54.0, -0.0]"
1,71,21889673.834229067,21889673.834229093,21889673.83422909,44,44,0,0.6169679164886475,0.2221076488494873,0.39486026763916016,0,"[107.0, -0.0, 205.0, -0.0, 46.0, 0.0]"
1,72,22028181.198306136,22028181.198306136,22028181.198306136,49,49,0,0.6870298385620117,0.28126978874206543,0.4057600498199463,0,"[63.0, -0.0, 186.0, -0.0, 50.0, -0.0]"
2,0,26047087.832061738,26047087.832061715,26047087.832061715,41,41,0,0.641289234161377,0.2654078006744385,0.3758814334869385,0,"[86.0, 1.0, 254.0, -0.0, 62.0, -0.0]"
2,1,31283421.92228425,31283421.92228425,31283421.92228425,40,40,0,0.5221982002258301,0.18401217460632324,0.33818602561950684,0,"[100.0, -0.0, 234.0, -0.0, 68.0, -0.0]"
2,2,30854735.95156652,30854735.951566502,30854735.9515665,47,47,0,0.8319211006164551,0.4347081184387207,0.3972129821777344,0,"[102.0, -0.0, 247.0, -0.0, 61.0, -0.0]"
2,3,31778768.829191282,31778768.829191267,31778768.829191275,49,49,0,0.7642474174499512,0.35072994232177734,0.41351747512817383,0,"[83.0, 12.0, 256.0, -0.0, 70.0, -0.0]"
2,4,33006522.664473403,33006522.66447337,33006522.664473366,56,56,0,0.8659048080444336,0.4028770923614502,0.4630277156829834,0,"[90.0, 14.0, 251.0, -0.0, 73.0, 1.0]"
2,5,34156576.33073264,34156576.33073263,34156576.330732636,49,49,0,0.7222726345062256,0.31361937522888184,0.40865325927734375,0,"[95.0, -0.0, 252.0, -0.0, 69.0, -0.0]"
2,6,32683277.264786474,32683277.26478646,32683277.26478641,50,50,0,0.8054704666137695,0.3737790584564209,0.43169140815734863,0,"[115.0, -0.0, 260.0, -0.0, 74.0, -0.0]"
2,7,33045526.57953956,33045526.579539575,33045526.579539567,44,44,0,0.5984814167022705,0.23752117156982422,0.3609602451324463,0,"[149.0, 1.0, 249.0, -0.0, 73.0, -0.0]"
2,8,33251283.422663897,33251283.422663935,33251283.422663935,60,60,0,1.1520538330078125,0.6315329074859619,0.5205209255218506,0,"[76.0, 24.0, 238.0, 2073.0, 70.0, -0.0]"
2,9,29969433.549330022,29969433.549329996,29969433.549329996,63,63,0,1.1438820362091064,0.617764949798584,0.5261170864105225,0,"[107.0, -0.0, 249.0, 3461.0, 66.0, -0.0]"
2,10,29335473.39452561,29335473.394525606,29335473.394525606,72,72,0,1.5143682956695557,0.8771815299987793,0.6371867656707764,0,"[88.0, 4.0, 243.0, 3302.0, 64.0, -0.0]"
2,11,27080523.14145828,27080523.141458306,27080523.141458303,66,66,0,1.2991061210632324,0.7071096897125244,0.591996431350708,0,"[70.0, 9.0, 251.0, 3260.0, 62.0, -0.0]"
2,12,28335724.44464225,28335724.44464224,28335724.44464224,68,68,0,1.19626784324646,0.6271522045135498,0.5691156387329102,0,"[97.0, -0.0, 223.0, 3975.0, 60.0, -0.0]"
2,13,23489222.542684548,23489222.54268455,23489222.54268455,69,69,0,1.4374823570251465,0.8522388935089111,0.5852434635162354,0,"[65.0, 2.0, 226.0, 2659.0, 55.0, 18.0]"
2,14,24537275.69054854,24537275.69054851,24537275.690548506,62,62,0,1.5254855155944824,0.938917875289917,0.5865676403045654,0,"[72.0, 1.0, 238.0, 3265.0, 55.0, -0.0]"
2,15,23208052.78681407,23208052.786814056,23208052.78681405,78,78,0,1.685175895690918,0.9712159633636475,0.7139599323272705,0,"[75.0, 1.0, 229.0, 2579.0, 53.0, -0.0]"
2,16,24662755.564500965,24662755.564500954,24662755.56450095,73,73,0,1.4035413265228271,0.762047290802002,0.6414940357208252,0,"[98.0, -0.0, 223.0, 2531.0, 58.0, -0.0]"
2,17,23558447.156528227,23558447.156528234,23558447.156528234,68,68,0,1.3691411018371582,0.8012351989746094,0.5679059028625488,0,"[67.0, -0.0, 215.0, 3621.0, 53.0, -0.0]"
2,18,21189248.60992637,21189248.609926373,21189248.60992637,69,69,0,1.2501299381256104,0.6060440540313721,0.6440858840942383,0,"[65.0, -0.0, 191.0, 2698.0, 52.0, 104.0]"
2,19,20324565.100870986,20324565.100870997,20324565.100870967,85,85,0,1.7629594802856445,1.0127553939819336,0.7502040863037109,0,"[-0.0, 17.0, 184.0, 2497.0, 46.0, 439.0]"
2,20,18126230.692286234,18126230.692286268,18126230.69228627,102,102,0,2.285614252090454,1.3824777603149414,0.9031364917755127,0,"[46.0, 14.0, 171.0, 2306.0, 39.0, 217.0]"
2,21,17353277.912773166,17353277.91277317,17353277.91277317,81,81,0,1.3814573287963867,0.675473690032959,0.7059836387634277,0,"[62.0, -0.0, 170.0, 2233.0, 40.0, -0.0]"
2,22,17844324.545853395,17844324.545853414,17844324.545853414,92,92,0,2.024879217147827,1.2188389301300049,0.8060402870178223,0,"[52.0, 3.0, 169.0, 2297.0, 39.0, 35.0]"
2,23,19210399.622772664,19210399.622772686,19210399.62277269,83,83,0,1.6008610725402832,0.8885214328765869,0.7123396396636963,0,"[58.0, -0.0, 185.0, 2938.0, 42.0, 101.0]"
2,24,16549886.033973323,16549886.03397333,16549886.033973329,78,78,0,1.3933789730072021,0.6993515491485596,0.6940274238586426,0,"[56.0, -0.0, 170.0, 2432.0, 39.0, -0.0]"
2,25,16408315.113327542,16408315.113327544,16408315.113327544,98,98,0,2.4001739025115967,1.5282843112945557,0.871889591217041,0,"[52.0, 10.0, 162.0, 2391.0, 37.0, 147.0]"
2,26,16210636.112717444,16210636.112717435,16210636.112717435,93,93,0,1.6682825088500977,0.8656127452850342,0.8026697635650635,0,"[60.0, -0.0, 170.0, 2128.0, 37.0, 129.0]"
2,27,16985094.081602007,16985094.081602015,16985094.081602015,105,105,0,2.8632094860076904,1.9481382369995117,0.9150712490081787,0,"[46.0, 20.0, 165.0, 2637.0, 38.0, 295.0]"
2,28,15428866.189266153,15428866.189266158,15428866.189266156,90,90,0,2.098893642425537,1.2741732597351074,0.8247203826904297,0,"[57.0, -0.0, 176.0, 2300.0, 37.0, 274.0]"
2,29,17804265.43480101,17804265.434800975,17804265.434800975,95,95,0,2.3110454082489014,1.4511909484863281,0.8598544597625732,0,"[45.0, -0.0, 176.0, 3181.0, 38.0, 222.0]"
2,30,16440999.330924276,16440999.330924274,16440999.330924276,95,95,0,2.53425931930542,1.6774814128875732,0.8567779064178467,0,"[46.0, 4.0, 166.0, 2592.0, 39.0, 119.0]"
2,31,15949531.010276351,15949531.010276342,15949531.01027634,88,88,0,1.6601293087005615,0.8787765502929688,0.7813527584075928,0,"[62.0, -0.0, 174.0, 2514.0, 35.0, 385.0]"
2,32,15833845.116530396,15833845.116530422,15833845.116530418,96,96,0,1.6569995880126953,0.8185317516326904,0.8384678363800049,0,"[60.0, 1.0, 162.0, 2314.0, 38.0, 122.0]"
2,33,18452589.33319558,18452589.333195597,18452589.33319548,97,97,0,2.306870937347412,1.4236435890197754,0.8832273483276367,0,"[45.0, 1.0, 177.0, 3290.0, 38.0, 245.0]"
2,34,17520820.193474054,17520820.19347406,17520820.19347406,105,105,0,2.4498307704925537,1.5038104057312012,0.9460203647613525,0,"[60.0, 18.0, 163.0, 3120.0, 36.0, 301.0]"
2,35,16250464.717147708,16250464.717147708,16250464.717147708,111,111,0,3.1556613445281982,2.1590006351470947,0.9966607093811035,0,"[24.0, 2.0, 185.0, 2414.0, 37.0, 481.0]"
2,36,16991187.066727255,16991187.06672726,16991187.06672726,100,100,0,2.5334784984588623,1.637770652770996,0.8957078456878662,0,"[52.0, -0.0, 182.0, 2130.0, 40.0, 402.0]"
2,37,17425794.496298473,17425794.496298477,17425794.496298477,112,112,0,2.6469411849975586,1.6667430400848389,0.9801981449127197,0,"[40.0, 1.0, 180.0, 2609.0, 40.0, 274.0]"
2,38,16807415.41401359,16807415.41401358,16807415.41401358,97,97,0,1.8955068588256836,1.0115585327148438,0.8839483261108398,0,"[58.0, -0.0, 167.0, 2831.0, 34.0, 243.0]"
2,39,16443770.232125802,16443770.2321258,16443770.2321258,107,107,0,2.5265095233917236,1.5639593601226807,0.962550163269043,0,"[37.0, -0.0, 177.0, 2281.0, 40.0, 192.0]"
2,40,17520408.084075555,17520408.084075544,17520408.084075548,97,97,0,1.8484182357788086,0.9960336685180664,0.8523845672607422,0,"[44.0, 3.0, 161.0, 2543.0, 40.0, 176.0]"
2,41,16038164.235844241,16038164.23584424,16038164.23584424,88,88,0,1.6763265132904053,0.9137442111968994,0.7625823020935059,0,"[43.0, -0.0, 158.0, 2780.0, 36.0, 191.0]"
2,42,14657922.124324346,14657922.12432435,14657922.124324348,84,84,0,1.6787445545196533,0.9365911483764648,0.7421534061431885,0,"[-0.0, -0.0, 169.0, 2192.0, 34.0, 267.0]"
2,43,16028475.667349039,16028475.667349033,16028475.66734904,102,102,0,1.9592647552490234,1.0619041919708252,0.8973605632781982,0,"[46.0, -0.0, 158.0, 2218.0, 36.0, 80.0]"
2,44,15802623.180114852,15802623.180114854,15802623.180114854,94,94,0,1.7466273307800293,0.9409983158111572,0.8056290149688721,0,"[57.0, -0.0, 163.0, 2181.0, 34.0, 75.0]"
2,45,17310338.56754962,17310338.5675496,17310338.5675496,99,99,0,1.9105679988861084,1.0550751686096191,0.8554928302764893,0,"[69.0, -0.0, 159.0, 2481.0, 33.0, 126.0]"
2,46,15817802.19130886,15817802.191308865,15817802.191308863,96,96,0,2.1197192668914795,1.2596209049224854,0.8600983619689941,0,"[46.0, -0.0, 168.0, 2342.0, 34.0, 129.0]"
2,47,20052211.00257899,20052211.002579004,20052211.002579004,80,80,0,1.7046918869018555,0.9816286563873291,0.7230632305145264,0,"[69.0, -0.0, 190.0, 3023.0, 39.0, 16.0]"
2,48,17677233.065249786,17677233.065249793,17677233.065249793,104,104,0,2.4215095043182373,1.4951422214508057,0.9263672828674316,0,"[49.0, 2.0, 188.0, 2502.0, 38.0, 199.0]"
2,49,17709224.99598109,17709224.995981105,17709224.995981105,86,86,0,1.8265323638916016,1.0596694946289062,0.7668628692626953,0,"[60.0, -0.0, 181.0, 2806.0, 38.0, 110.0]"
2,50,18443384.380119644,18443384.38011965,18443384.38011965,98,98,0,2.0659255981445312,1.1802141666412354,0.8857114315032959,0,"[61.0, -0.0, 177.0, 2514.0, 39.0, 78.0]"
2,51,21217155.030631553,21217155.030631542,21217155.030631542,79,79,0,1.101240634918213,0.4098992347717285,0.6913414001464844,0,"[60.0, -0.0, 179.0, 3693.0, 41.0, 61.0]"
2,52,19283761.242272943,19283761.242272936,19283761.242272936,82,82,0,1.6009986400604248,0.8682100772857666,0.7327885627746582,0,"[68.0, -0.0, 192.0, 2606.0, 40.0, 3.0]"
2,53,20061173.857876804,20061173.857876807,20061173.857876807,88,88,0,2.005125045776367,1.2376563549041748,0.7674686908721924,0,"[75.0, 1.0, 193.0, 2747.0, 40.0, 157.0]"
2,54,20557555.07703166,20557555.077031642,20557555.077031646,95,95,0,1.8851063251495361,1.0406172275543213,0.8444890975952148,0,"[75.0, 1.0, 207.0, 2402.0, 42.0, -0.0]"
2,55,22223956.22668862,22223956.22668863,22223956.226688627,65,65,0,1.1251375675201416,0.5560133457183838,0.5691242218017578,0,"[84.0, 10.0, 205.0, 2091.0, 44.0, -0.0]"
2,56,22869762.527997322,22869762.527997352,22869762.52799735,83,83,0,2.0317602157592773,1.3261182308197021,0.7056419849395752,0,"[57.0, 5.0, 227.0, 2096.0, 45.0, 24.0]"
2,57,29005885.51427178,29005885.51427179,29005885.514271792,46,46,0,0.6692934036254883,0.29723548889160156,0.3720579147338867,0,"[83.0, -0.0, 242.0, -0.0, 55.0, 9.0]"
2,58,28138677.498737667,28138677.498737667,28138677.498737663,51,51,0,0.7986476421356201,0.33974528312683105,0.45890235900878906,0,"[94.0, 2.0, 230.0, -0.0, 53.0, -0.0]"
2,59,24355663.033161387,24355663.033161383,24355663.033161387,69,69,0,1.5308525562286377,0.9466152191162109,0.5842373371124268,0,"[90.0, -0.0, 235.0, 2995.0, 49.0, -0.0]"
2,60,25298563.24519529,25298563.24519529,25298563.24519529,52,52,0,0.985837459564209,0.5403876304626465,0.4454498291015625,0,"[92.0, -0.0, 248.0, 1864.0, 48.0, -0.0]"
2,61,26858183.452747744,26858183.45274774,26858183.452747747,52,52,0,0.9854366779327393,0.5327155590057373,0.45272111892700195,0,"[83.0, -0.0, 247.0, 3019.0, 50.0, -0.0]"
2,62,25634222.218595367,25634222.218595378,25634222.218595378,50,50,0,0.7570309638977051,0.33652567863464355,0.4205052852630615,0,"[117.0, -0.0, 249.0, -0.0, 40.0, -0.0]"
2,63,26689027.035384685,26689027.03538469,26689027.03538469,47,47,0,0.8200445175170898,0.376232385635376,0.44381213188171387,0,"[86.0, 1.0, 247.0, -0.0, 48.0, -0.0]"
2,64,28782656.261584196,28782656.261584193,28782656.261584193,47,47,0,0.7475790977478027,0.3393557071685791,0.40822339057922363,0,"[85.0, -0.0, 246.0, -0.0, 50.0, -0.0]"
2,65,31761084.96576832,31761084.965768304,31761084.965768307,44,44,0,0.6108551025390625,0.24502110481262207,0.36583399772644043,0,"[98.0, 9.0, 252.0, -0.0, 63.0, -0.0]"
2,66,29595966.32218412,29595966.322184138,29595966.322184138,46,46,0,0.6746997833251953,0.2798471450805664,0.3948526382446289,0,"[90.0, -0.0, 244.0, -0.0, 58.0, -0.0]"
2,67,29182532.939268067,29182532.93926809,29182532.93926809,42,42,0,0.5922544002532959,0.23714303970336914,0.35511136054992676,0,"[105.0, -0.0, 246.0, -0.0, 57.0, -0.0]"
2,68,31953416.090164635,31953416.09016464,31953416.09016464,40,40,0,0.642728328704834,0.267498254776001,0.375230073928833,0,"[122.0, -0.0, 249.0, -0.0, 59.0, -0.0]"
2,69,29622795.34574333,29622795.345743325,29622795.345743325,42,42,0,0.6533708572387695,0.3011610507965088,0.35220980644226074,0,"[99.0, -0.0, 256.0, -0.0, 60.0, -0.0]"
2,70,26241327.328284483,26241327.32828448,26241327.328284472,44,44,0,0.733689546585083,0.30175304412841797,0.43193650245666504,0,"[76.0, -0.0, 233.0, -0.0, 54.0, -0.0]"
2,71,21889673.834229067,21889673.834229093,21889673.83422909,44,44,0,0.5364134311676025,0.18794512748718262,0.3484683036804199,0,"[107.0, -0.0, 205.0, -0.0, 46.0, 0.0]"
2,72,22028181.198306136,22028181.198306136,22028181.198306136,49,49,0,0.6983432769775391,0.28212690353393555,0.4162163734436035,0,"[63.0, -0.0, 186.0, -0.0, 50.0, -0.0]"
3,0,26047087.832061738,26047087.832061715,26047087.832061715,41,41,0,0.5666134357452393,0.22884845733642578,0.3377649784088135,0,"[86.0, 1.0, 254.0, -0.0, 62.0, -0.0]"
3,1,31283421.92228425,31283421.92228425,31283421.92228425,40,40,0,0.5225403308868408,0.20567059516906738,0.31686973571777344,0,"[100.0, -0.0, 234.0, -0.0, 68.0, -0.0]"
3,2,30854735.95156652,30854735.951566502,30854735.9515665,47,47,0,1.0015819072723389,0.5982511043548584,0.40333080291748047,0,"[102.0, -0.0, 247.0, -0.0, 61.0, -0.0]"
3,3,31778768.829191282,31778768.829191267,31778768.829191275,49,49,0,0.7425215244293213,0.3436727523803711,0.3988487720489502,0,"[83.0, 12.0, 256.0, -0.0, 70.0, -0.0]"
3,4,33006522.664473403,33006522.66447337,33006522.664473366,56,56,0,0.9259090423583984,0.4084503650665283,0.5174586772918701,0,"[90.0, 14.0, 251.0, -0.0, 73.0, 1.0]"
3,5,34156576.33073264,34156576.33073263,34156576.330732636,49,49,0,0.7242956161499023,0.3041651248931885,0.42013049125671387,0,"[95.0, -0.0, 252.0, -0.0, 69.0, -0.0]"
3,6,32683277.264786474,32683277.26478646,32683277.26478641,50,50,0,0.8270435333251953,0.3837134838104248,0.4433300495147705,0,"[115.0, -0.0, 260.0, -0.0, 74.0, -0.0]"
3,7,33045526.57953956,33045526.579539575,33045526.579539567,44,44,0,0.5898544788360596,0.2431647777557373,0.34668970108032227,0,"[149.0, 1.0, 249.0, -0.0, 73.0, -0.0]"
3,8,33251283.422663897,33251283.422663935,33251283.422663935,60,60,0,1.1524510383605957,0.6131150722503662,0.5393359661102295,0,"[76.0, 24.0, 238.0, 2073.0, 70.0, -0.0]"
3,9,29969433.549330022,29969433.549329996,29969433.549329996,63,63,0,1.145899772644043,0.6065406799316406,0.5393590927124023,0,"[107.0, -0.0, 249.0, 3461.0, 66.0, -0.0]"
3,10,29335473.39452561,29335473.394525606,29335473.394525606,72,72,0,1.4972050189971924,0.851771354675293,0.6454336643218994,0,"[88.0, 4.0, 243.0, 3302.0, 64.0, -0.0]"
3,11,27080523.14145828,27080523.141458306,27080523.141458303,66,66,0,1.324181079864502,0.7211828231811523,0.6029982566833496,0,"[70.0, 9.0, 251.0, 3260.0, 62.0, -0.0]"
3,12,28335724.44464225,28335724.44464224,28335724.44464224,68,68,0,1.2648861408233643,0.6557447910308838,0.6091413497924805,0,"[97.0, -0.0, 223.0, 3975.0, 60.0, -0.0]"
3,13,23489222.542684548,23489222.54268455,23489222.54268455,69,69,0,1.4632689952850342,0.8725674152374268,0.5907015800476074,0,"[65.0, 2.0, 226.0, 2659.0, 55.0, 18.0]"
3,14,24537275.69054854,24537275.69054851,24537275.690548506,62,62,0,1.5004596710205078,0.943819522857666,0.5566401481628418,0,"[72.0, 1.0, 238.0, 3265.0, 55.0, -0.0]"
3,15,23208052.78681407,23208052.786814056,23208052.78681405,78,78,0,1.666825532913208,0.9326651096343994,0.7341604232788086,0,"[75.0, 1.0, 229.0, 2579.0, 53.0, -0.0]"
3,16,24662755.564500965,24662755.564500954,24662755.56450095,73,73,0,1.3657011985778809,0.7220959663391113,0.6436052322387695,0,"[98.0, -0.0, 223.0, 2531.0, 58.0, -0.0]"
3,17,23558447.156528227,23558447.156528234,23558447.156528234,68,68,0,1.4359009265899658,0.8181746006011963,0.6177263259887695,0,"[67.0, -0.0, 215.0, 3621.0, 53.0, -0.0]"
3,18,21189248.60992637,21189248.609926373,21189248.60992637,69,69,0,1.2126851081848145,0.6118946075439453,0.6007905006408691,0,"[65.0, -0.0, 191.0, 2698.0, 52.0, 104.0]"
3,19,20324565.100870986,20324565.100870997,20324565.100870967,85,85,0,1.7882537841796875,1.0231473445892334,0.7651064395904541,0,"[-0.0, 17.0, 184.0, 2497.0, 46.0, 439.0]"
3,20,18126230.692286234,18126230.692286268,18126230.69228627,102,102,0,2.2946131229400635,1.3863027095794678,0.9083104133605957,0,"[46.0, 14.0, 171.0, 2306.0, 39.0, 217.0]"
3,21,17353277.912773166,17353277.91277317,17353277.91277317,81,81,0,1.4201157093048096,0.6909353733062744,0.7291803359985352,0,"[62.0, -0.0, 170.0, 2233.0, 40.0, -0.0]"
3,22,17844324.545853395,17844324.545853414,17844324.545853414,92,92,0,1.992715835571289,1.1787452697753906,0.8139705657958984,0,"[52.0, 3.0, 169.0, 2297.0, 39.0, 35.0]"
3,23,19210399.622772664,19210399.622772686,19210399.62277269,83,83,0,1.6329567432403564,0.9052984714508057,0.7276582717895508,0,"[58.0, -0.0, 185.0, 2938.0, 42.0, 101.0]"
3,24,16549886.033973323,16549886.03397333,16549886.033973329,78,78,0,1.3703439235687256,0.6809759140014648,0.6893680095672607,0,"[56.0, -0.0, 170.0, 2432.0, 39.0, -0.0]"
3,25,16408315.113327542,16408315.113327544,16408315.113327544,98,98,0,2.3819799423217773,1.527660846710205,0.8543190956115723,0,"[52.0, 10.0, 162.0, 2391.0, 37.0, 147.0]"
3,26,16210636.112717444,16210636.112717435,16210636.112717435,93,93,0,1.7052407264709473,0.8623220920562744,0.8429186344146729,0,"[60.0, -0.0, 170.0, 2128.0, 37.0, 129.0]"
3,27,16985094.081602007,16985094.081602015,16985094.081602015,105,105,0,2.875247001647949,1.9204049110412598,0.9548420906066895,0,"[46.0, 20.0, 165.0, 2637.0, 38.0, 295.0]"
3,28,15428866.189266153,15428866.189266158,15428866.189266156,90,90,0,2.0207324028015137,1.2200572490692139,0.8006751537322998,0,"[57.0, -0.0, 176.0, 2300.0, 37.0, 274.0]"
3,29,17804265.43480101,17804265.434800975,17804265.434800975,95,95,0,2.4297573566436768,1.4812750816345215,0.9484822750091553,0,"[45.0, -0.0, 176.0, 3181.0, 38.0, 222.0]"
3,30,16440999.330924276,16440999.330924274,16440999.330924276,95,95,0,2.448977470397949,1.5347788333892822,0.914198637008667,0,"[46.0, 4.0, 166.0, 2592.0, 39.0, 119.0]"
3,31,15949531.010276351,15949531.010276342,15949531.01027634,88,88,0,1.6164567470550537,0.8118338584899902,0.8046228885650635,0,"[62.0, -0.0, 174.0, 2514.0, 35.0, 385.0]"
3,32,15833845.116530396,15833845.116530422,15833845.116530418,96,96,0,1.5617432594299316,0.7005703449249268,0.8611729145050049,0,"[60.0, 1.0, 162.0, 2314.0, 38.0, 122.0]"
3,33,18452589.33319558,18452589.333195597,18452589.33319548,97,97,0,2.133516311645508,1.1998591423034668,0.933657169342041,0,"[45.0, 1.0, 177.0, 3290.0, 38.0, 245.0]"
3,34,17520820.193474054,17520820.19347406,17520820.19347406,105,105,0,2.159637689590454,1.2266461849212646,0.9329915046691895,0,"[60.0, 18.0, 163.0, 3120.0, 36.0, 301.0]"
3,35,16250464.717147708,16250464.717147708,16250464.717147708,111,111,0,2.904953956604004,1.8955073356628418,1.009446620941162,0,"[24.0, 2.0, 185.0, 2414.0, 37.0, 481.0]"
3,36,16991187.066727255,16991187.06672726,16991187.06672726,100,100,0,2.3742241859436035,1.4270408153533936,0.94718337059021,0,"[52.0, -0.0, 182.0, 2130.0, 40.0, 402.0]"
3,37,17425794.496298473,17425794.496298477,17425794.496298477,112,112,0,2.4245073795318604,1.389610767364502,1.0348966121673584,0,"[40.0, 1.0, 180.0, 2609.0, 40.0, 274.0]"
3,38,16807415.41401359,16807415.41401358,16807415.41401358,97,97,0,1.7658402919769287,0.8819966316223145,0.8838436603546143,0,"[58.0, -0.0, 167.0, 2831.0, 34.0, 243.0]"
3,39,16443770.232125802,16443770.2321258,16443770.2321258,107,107,0,2.355426788330078,1.3618898391723633,0.9935369491577148,0,"[37.0, -0.0, 177.0, 2281.0, 40.0, 192.0]"
3,40,17520408.084075555,17520408.084075544,17520408.084075548,97,97,0,1.813110113143921,0.9753632545471191,0.8377468585968018,0,"[44.0, 3.0, 161.0, 2543.0, 40.0, 176.0]"
3,41,16038164.235844241,16038164.23584424,16038164.23584424,88,88,0,1.704378604888916,0.9221992492675781,0.7821793556213379,0,"[43.0, -0.0, 158.0, 2780.0, 36.0, 191.0]"
3,42,14657922.124324346,14657922.12432435,14657922.124324348,84,84,0,1.6185123920440674,0.8801720142364502,0.7383403778076172,0,"[-0.0, -0.0, 169.0, 2192.0, 34.0, 267.0]"
3,43,16028475.667349039,16028475.667349033,16028475.66734904,102,102,0,1.991542100906372,1.0613186359405518,0.9302234649658203,0,"[46.0, -0.0, 158.0, 2218.0, 36.0, 80.0]"
3,44,15802623.180114852,15802623.180114854,15802623.180114854,94,94,0,1.7615890502929688,0.9112341403961182,0.8503549098968506,0,"[57.0, -0.0, 163.0, 2181.0, 34.0, 75.0]"
3,45,17310338.56754962,17310338.5675496,17310338.5675496,99,99,0,1.9471707344055176,1.050461769104004,0.8967089653015137,0,"[69.0, -0.0, 159.0, 2481.0, 33.0, 126.0]"
3,46,15817802.19130886,15817802.191308865,15817802.191308863,96,96,0,2.091155767440796,1.2245409488677979,0.866614818572998,0,"[46.0, -0.0, 168.0, 2342.0, 34.0, 129.0]"
3,47,20052211.00257899,20052211.002579004,20052211.002579004,80,80,0,1.6243665218353271,0.9432337284088135,0.6811327934265137,0,"[69.0, -0.0, 190.0, 3023.0, 39.0, 16.0]"
3,48,17677233.065249786,17677233.065249793,17677233.065249793,104,104,0,2.3043036460876465,1.4065287113189697,0.8977749347686768,0,"[49.0, 2.0, 188.0, 2502.0, 38.0, 199.0]"
3,49,17709224.99598109,17709224.995981105,17709224.995981105,86,86,0,1.8215696811676025,1.0412781238555908,0.7802915573120117,0,"[60.0, -0.0, 181.0, 2806.0, 38.0, 110.0]"
3,50,18443384.380119644,18443384.38011965,18443384.38011965,98,98,0,2.019209623336792,1.142484188079834,0.876725435256958,0,"[61.0, -0.0, 177.0, 2514.0, 39.0, 78.0]"
3,51,21217155.030631553,21217155.030631542,21217155.030631542,79,79,0,1.1394283771514893,0.40114855766296387,0.7382798194885254,0,"[60.0, -0.0, 179.0, 3693.0, 41.0, 61.0]"
3,52,19283761.242272943,19283761.242272936,19283761.242272936,82,82,0,1.5015571117401123,0.7880997657775879,0.7134573459625244,0,"[68.0, -0.0, 192.0, 2606.0, 40.0, 3.0]"
3,53,20061173.857876804,20061173.857876807,20061173.857876807,88,88,0,1.8953416347503662,1.0992333889007568,0.7961082458496094,0,"[75.0, 1.0, 193.0, 2747.0, 40.0, 157.0]"
3,54,20557555.07703166,20557555.077031642,20557555.077031646,95,95,0,1.8528802394866943,1.0010299682617188,0.8518502712249756,0,"[75.0, 1.0, 207.0, 2402.0, 42.0, -0.0]"
3,55,22223956.22668862,22223956.22668863,22223956.226688627,65,65,0,1.0927820205688477,0.5197937488555908,0.5729882717132568,0,"[84.0, 10.0, 205.0, 2091.0, 44.0, -0.0]"
3,56,22869762.527997322,22869762.527997352,22869762.52799735,83,83,0,1.9992549419403076,1.2144262790679932,0.7848286628723145,0,"[57.0, 5.0, 227.0, 2096.0, 45.0, 24.0]"
