repeat,sample,opt_obj,upper_bound,lower_bound,total_iterations,exact_iterations,inexact_iterations,total_time,total_time_master,total_time_subproblem_exact,total_time_subproblem_pdl,investments
1,29,17804265.43480101,898618132.8736099,2895633.333333332,6,0,6,0.015807390213012695,0.010191917419433594,0,0.0056154727935791016,"[45.0, -0.0, 176.0, 3181.0, 38.0, 222.0]"
1,30,16440999.330924276,945449255.938598,2959666.666666665,7,0,7,0.026656389236450195,0.02069830894470215,0,0.005958080291748047,"[46.0, 4.0, 166.0, 2592.0, 39.0, 119.0]"
1,31,15949531.010276351,1030382640.4200548,2776366.666666665,7,0,7,0.027339458465576172,0.021338939666748047,0,0.006000518798828125,"[62.0, -0.0, 174.0, 2514.0, 35.0, 385.0]"
1,32,15833845.116530396,815649596.4602407,3111133.333333332,8,0,8,0.022946834564208984,0.015952110290527344,0,0.006994724273681641,"[60.0, 1.0, 162.0, 2314.0, 38.0, 122.0]"
1,33,18452589.33319558,1060362752.082897,2938366.6666666656,6,0,6,0.01821589469909668,0.013289213180541992,0,0.0049266815185546875,"[45.0, 1.0, 177.0, 3290.0, 38.0, 245.0]"
1,34,17520820.193474054,987209691.493679,2926633.333333332,6,0,6,0.016266584396362305,0.010773181915283203,0,0.0054934024810791016,"[60.0, 18.0, 163.0, 3120.0, 36.0, 301.0]"
1,35,16250464.717147708,941195635.3828335,2832933.333333332,9,0,9,0.035016775131225586,0.025281190872192383,0,0.009735584259033203,"[24.0, 2.0, 185.0, 2414.0, 37.0, 481.0]"
1,36,16991187.066727255,998263017.1713725,3080699.9999999986,5,0,5,0.020858049392700195,0.01569342613220215,0,0.005164623260498047,"[52.0, -0.0, 182.0, 2130.0, 40.0, 402.0]"
1,37,17425794.496298473,901802210.8372698,3089566.6666666656,6,0,6,0.02042698860168457,0.013909578323364258,0,0.0065174102783203125,"[40.0, 1.0, 180.0, 2609.0, 40.0, 274.0]"
1,38,16807415.41401359,969477362.8026733,2813066.666666665,9,0,9,0.03989577293395996,0.030876874923706055,0,0.009018898010253906,"[58.0, -0.0, 167.0, 2831.0, 34.0, 243.0]"
1,39,16443770.232125802,875608283.543918,3077533.333333332,8,0,8,0.02703237533569336,0.01904606819152832,0,0.007986307144165039,"[37.0, -0.0, 177.0, 2281.0, 40.0, 192.0]"
1,40,17520408.084075555,1060188665.9437014,3138633.333333332,6,0,6,0.023086071014404297,0.017824172973632812,0,0.005261898040771484,"[44.0, 3.0, 161.0, 2543.0, 40.0, 176.0]"
1,41,16038164.235844241,874473658.6595043,2943466.666666665,7,0,7,0.023207664489746094,0.017169952392578125,0,0.006037712097167969,"[43.0, -0.0, 158.0, 2780.0, 36.0, 191.0]"
1,42,14657922.124324346,836168390.1170737,2699499.999999999,7,0,7,0.027642488479614258,0.021429777145385742,0,0.006212711334228516,"[-0.0, -0.0, 169.0, 2192.0, 34.0, 267.0]"
1,43,16028475.667349039,993880269.3620039,2669699.9999999986,6,0,6,0.017956018447875977,0.01248311996459961,0,0.005472898483276367,"[46.0, -0.0, 158.0, 2218.0, 36.0, 80.0]"
1,44,15802623.180114852,1030363835.4207995,2627299.999999999,10,0,10,0.03374218940734863,0.02480936050415039,0,0.008932828903198242,"[57.0, -0.0, 163.0, 2181.0, 34.0, 75.0]"
1,45,17310338.56754962,716341741.3453087,2661899.999999999,12,0,12,0.03450417518615723,0.023395538330078125,0,0.011108636856079102,"[69.0, -0.0, 159.0, 2481.0, 33.0, 126.0]"
1,46,15817802.19130886,887730327.9829403,2562766.6666666656,8,0,8,0.03638100624084473,0.028212547302246094,0,0.008168458938598633,"[46.0, -0.0, 168.0, 2342.0, 34.0, 129.0]"
1,47,20052211.00257899,1023280679.4072015,2987699.9999999986,6,0,6,0.023046016693115234,0.01616835594177246,0,0.0068776607513427734,"[69.0, -0.0, 190.0, 3023.0, 39.0, 16.0]"
1,48,17677233.065249786,786527118.7790453,3101766.6666666656,8,0,8,0.025417327880859375,0.01802229881286621,0,0.007395029067993164,"[49.0, 2.0, 188.0, 2502.0, 38.0, 199.0]"
1,49,17709224.99598109,860845926.8013932,2963818.025453305,8,0,8,0.025406360626220703,0.01762080192565918,0,0.0077855587005615234,"[60.0, -0.0, 181.0, 2806.0, 38.0, 110.0]"
1,50,18443384.380119644,955456119.3003442,2921466.6666666656,6,0,6,0.01723766326904297,0.011804819107055664,0,0.005432844161987305,"[61.0, -0.0, 177.0, 2514.0, 39.0, 78.0]"
1,51,21217155.030631553,1144539060.8426173,13228996.42145014,17,0,17,0.048186302185058594,0.033657073974609375,0,0.014529228210449219,"[60.0, -0.0, 179.0, 3693.0, 41.0, 61.0]"
1,52,19283761.242272943,1242468460.550774,10560400.0,20,0,20,0.06122446060180664,0.04472970962524414,0,0.0164947509765625,"[68.0, -0.0, 192.0, 2606.0, 40.0, 3.0]"
1,53,20061173.857876804,802026582.8673413,3219166.6666666656,8,0,8,0.026920557022094727,0.019413232803344727,0,0.00750732421875,"[75.0, 1.0, 193.0, 2747.0, 40.0, 157.0]"
1,54,20557555.07703166,1034140446.7412885,3182266.6666666656,7,0,7,0.020786762237548828,0.013618230819702148,0,0.00716853141784668,"[75.0, 1.0, 207.0, 2402.0, 42.0, -0.0]"
1,55,22223956.22668862,1103412205.4415588,12350966.666666668,15,0,15,0.05262398719787598,0.03702354431152344,0,0.015600442886352539,"[84.0, 10.0, 205.0, 2091.0, 44.0, -0.0]"
1,56,22869762.527997322,1063225170.9792274,12329233.333333334,19,0,19,0.08391952514648438,0.06316852569580078,0,0.020750999450683594,"[57.0, 5.0, 227.0, 2096.0, 45.0, 24.0]"
1,57,29005885.51427178,641701333.5904675,4266499.999999999,12,0,12,0.037847280502319336,0.02688765525817871,0,0.010959625244140625,"[83.0, -0.0, 242.0, -0.0, 55.0, 9.0]"
1,58,28138677.498737667,839253467.9329082,4038499.999999999,8,0,8,0.021354198455810547,0.01451873779296875,0,0.006835460662841797,"[94.0, 2.0, 230.0, -0.0, 53.0, -0.0]"
1,59,24355663.033161387,778171076.0494276,16997833.333333332,14,0,14,0.03873944282531738,0.026747465133666992,0,0.01199197769165039,"[90.0, -0.0, 235.0, 2995.0, 49.0, -0.0]"
1,60,25298563.24519529,789399660.0700301,18129440.34352825,11,0,11,0.02829599380493164,0.01914238929748535,0,0.009153604507446289,"[92.0, -0.0, 248.0, 1864.0, 48.0, -0.0]"
1,61,26858183.452747744,794915695.051398,17308233.333333336,14,0,14,0.04544878005981445,0.03114485740661621,0,0.014303922653198242,"[83.0, -0.0, 247.0, 3019.0, 50.0, -0.0]"
1,62,25634222.218595367,604092949.5454441,24010400.80117997,10,0,10,0.030983686447143555,0.020697593688964844,0,0.010286092758178711,"[117.0, -0.0, 249.0, -0.0, 40.0, -0.0]"
